constituency_id,state,demographic,result,voter_turnout_pct,margin_of_victory_pct,swing_factor_pct,election_year
TA-AC0689,Tamil Nadu,Semi-Urban,BJP,49.36,-11.3908,-14.2668,2016
WE-AC0690,West Bengal,Rural,TMC,68.94,2.0687,-4.685,2016
KE-AC0691,Kerala,Urban,INC,69.53,13.4025,11.6637,2016
TA-AC0692,Tamil Nadu,Urban,BJP,65.24,9.515,0.4723,2016
KE-AC0693,Kerala,Urban,LDF,59.36,14.1235,0.4257,2016
PU-AC0694,Puducherry,Rural,AINRC,78.38,-2.5686,-14.1185,2016
WE-AC0695,West Bengal,Rural,CPIM,62.83,-12.1392,-18.4501,2016
AS-AC0696,Assam,Rural,AGP,73.87,-2.7342,-3.9274,2016
KE-AC0697,Kerala,Rural,BJP,87.62,35.1356,8.6642,2016
TA-AC0698,Tamil Nadu,Rural,INC,88.81,13.1704,3.3446,2016
PU-AC0699,Puducherry,Urban,BJP,54.62,-1.5198,-2.9385,2016
AS-AC0700,Assam,Urban,AIUDF,43.79,-29.9376,-37.088,2016
TA-AC0701,Tamil Nadu,Semi-Urban,AIADMK,90.58,33.6018,16.6373,2016
WE-AC0702,West Bengal,Urban,CPIM,68.49,8.3404,-0.7499,2016
TA-AC0703,Tamil Nadu,Rural,AIADMK,95.0,10.636,1.7403,2016
KE-AC0704,Kerala,Semi-Urban,LDF,80.87,20.3776,9.8268,2016
TA-AC0705,Tamil Nadu,Rural,DMK,92.38,24.3261,10.7102,2016
KE-AC0706,Kerala,Rural,UDF,72.27,-10.5873,-11.1999,2016
WE-AC0707,West Bengal,Urban,CPIM,67.31,22.8896,8.0077,2016
TA-AC0708,Tamil Nadu,Rural,AIADMK,90.45,26.3217,15.2875,2016
PU-AC0709,Puducherry,Rural,BJP,71.17,-12.8971,-5.107,2016
WE-AC0710,West Bengal,Rural,TMC,73.74,-3.4912,-5.6012,2016
AS-AC0711,Assam,Rural,INC,79.06,0.654,-6.5737,2016
AS-AC0712,Assam,Rural,AGP,78.95,-3.2171,-4.2376,2016
PU-AC0713,Puducherry,Rural,BJP,88.65,10.407,1.9877,2016
WE-AC0714,West Bengal,Urban,TMC,68.88,36.1392,5.8821,2016
AS-AC0715,Assam,Semi-Urban,AIUDF,70.59,10.5455,-13.6336,2016
WE-AC0716,West Bengal,Semi-Urban,INC,73.76,42.7968,7.31,2016
PU-AC0717,Puducherry,Urban,AINRC,73.9,18.7211,3.0997,2016
PU-AC0718,Puducherry,Urban,INC,70.73,27.1443,13.0728,2016
TA-AC0719,Tamil Nadu,Rural,INC,89.84,12.9642,8.1332,2016
KE-AC0720,Kerala,Rural,LDF,84.1,3.9967,2.9781,2016
WE-AC0721,West Bengal,Rural,CPIM,73.47,-2.2422,-2.5587,2016
TA-AC0722,Tamil Nadu,Rural,AIADMK,79.88,2.8707,-3.931,2016
TA-AC0723,Tamil Nadu,Rural,DMK,88.11,18.2511,5.7177,2016
AS-AC0724,Assam,Urban,INC,76.03,28.9323,4.7784,2016
KE-AC0725,Kerala,Rural,BJP,69.8,-6.3454,-17.0974,2016
WE-AC0726,West Bengal,Urban,TMC,75.08,3.8555,1.2651,2016
AS-AC0727,Assam,Semi-Urban,INC,77.71,14.9767,7.9139,2016
KE-AC0728,Kerala,Semi-Urban,BJP,76.04,22.6318,14.0517,2016
TA-AC0729,Tamil Nadu,Rural,DMK,95.0,29.4019,6.2506,2016
KE-AC0730,Kerala,Rural,BJP,71.44,-11.2917,-3.14,2016
WE-AC0731,West Bengal,Rural,BJP,79.9,-1.8635,-10.8524,2016
WE-AC0732,West Bengal,Semi-Urban,INC,62.58,-1.0378,-17.0825,2016
WE-AC0733,West Bengal,Semi-Urban,INC,80.26,25.901,5.8268,2016
WE-AC0734,West Bengal,Urban,CPIM,53.61,-7.3267,-5.741,2016
KE-AC0735,Kerala,Urban,LDF,63.59,-1.555,-4.1999,2016
KE-AC0736,Kerala,Rural,LDF,78.56,12.4046,-12.2218,2016
PU-AC0737,Puducherry,Urban,INC,58.16,3.1586,1.3735,2016
WE-AC0738,West Bengal,Rural,BJP,82.78,10.4857,7.946,2016
PU-AC0739,Puducherry,Rural,BJP,79.05,6.2035,-14.8558,2016
AS-AC0740,Assam,Semi-Urban,INC,75.32,10.4118,12.2616,2016
AS-AC0741,Assam,Rural,INC,76.9,5.5683,0.0574,2016
AS-AC0742,Assam,Rural,INC,63.46,-9.1385,-9.7866,2016
KE-AC0743,Kerala,Rural,BJP,82.32,3.5689,-5.8591,2016
WE-AC0744,West Bengal,Rural,CPIM,78.32,39.6614,7.5343,2016
KE-AC0745,Kerala,Urban,LDF,60.55,2.6584,1.632,2016
TA-AC0746,Tamil Nadu,Urban,INC,60.25,7.3371,11.8186,2016
TA-AC0747,Tamil Nadu,Semi-Urban,DMK,79.06,10.1099,-7.3507,2016
PU-AC0748,Puducherry,Rural,BJP,78.54,11.6681,1.7991,2016
TA-AC0749,Tamil Nadu,Rural,INC,84.49,13.5523,-3.0033,2016
AS-AC0750,Assam,Semi-Urban,AIUDF,73.93,-0.7127,-9.6578,2016
TA-AC0751,Tamil Nadu,Rural,DMK,71.6,16.6348,-4.4305,2016
AS-AC0752,Assam,Rural,BJP,77.11,14.9073,-3.6279,2016
KE-AC0753,Kerala,Urban,LDF,63.38,24.0311,12.9076,2016
KE-AC0754,Kerala,Semi-Urban,UDF,75.63,-1.8754,6.0983,2016
TA-AC0755,Tamil Nadu,Semi-Urban,AIADMK,76.89,8.4702,-12.169,2016
WE-AC0756,West Bengal,Rural,TMC,80.6,21.8832,-3.8504,2016
AS-AC0757,Assam,Rural,AGP,83.76,11.3777,-2.0867,2016
TA-AC0758,Tamil Nadu,Semi-Urban,DMK,61.21,-8.2727,-15.0047,2016
KE-AC0759,Kerala,Rural,UDF,82.97,10.7915,11.2965,2016
KE-AC0760,Kerala,Semi-Urban,UDF,67.89,2.494,6.5451,2016
WE-AC0761,West Bengal,Rural,TMC,89.45,29.9486,4.4698,2016
AS-AC0762,Assam,Rural,AIUDF,71.33,11.3169,-12.1202,2016
WE-AC0763,West Bengal,Urban,TMC,65.63,15.5455,1.4578,2016
TA-AC0764,Tamil Nadu,Rural,AIADMK,77.97,9.7616,-7.4476,2016
AS-AC0765,Assam,Rural,AIUDF,82.45,-3.1385,2.6082,2016
WE-AC0766,West Bengal,Rural,CPIM,71.22,-4.4416,1.9406,2016
PU-AC0767,Puducherry,Rural,INC,69.68,-0.4865,-0.4626,2016
KE-AC0768,Kerala,Rural,INC,76.44,14.7646,5.7819,2016
PU-AC0769,Puducherry,Rural,AINRC,79.26,-1.284,0.3934,2016
WE-AC0770,West Bengal,Rural,BJP,81.59,-0.4774,-8.2668,2016
AS-AC0771,Assam,Semi-Urban,BJP,67.7,8.2854,-15.743,2016
KE-AC0772,Kerala,Rural,LDF,74.7,5.9243,-3.5512,2016
AS-AC0773,Assam,Urban,INC,63.38,1.6948,4.565,2016
KE-AC0774,Kerala,Semi-Urban,LDF,62.05,-7.6461,-9.8157,2016
WE-AC0775,West Bengal,Urban,CPIM,58.12,9.5178,-2.0528,2016
TA-AC0776,Tamil Nadu,Urban,BJP,59.5,25.8326,-3.8245,2016
AS-AC0777,Assam,Rural,AIUDF,79.11,20.3708,9.2598,2016
TA-AC0778,Tamil Nadu,Rural,INC,94.33,41.2281,20.0291,2016
KE-AC0779,Kerala,Urban,BJP,55.11,15.318,-26.0435,2016
AS-AC0780,Assam,Urban,INC,58.61,10.1889,7.5567,2016
AS-AC0781,Assam,Semi-Urban,AGP,72.91,8.5236,1.3521,2016
AS-AC0782,Assam,Rural,AGP,85.79,6.6008,1.6258,2016
KE-AC0783,Kerala,Rural,LDF,83.56,9.4912,13.7431,2016
PU-AC0784,Puducherry,Urban,BJP,56.77,12.46,-6.6752,2016
KE-AC0785,Kerala,Rural,BJP,78.19,-1.1993,-16.521,2016
WE-AC0786,West Bengal,Semi-Urban,BJP,74.1,-10.2451,-9.3809,2016
WE-AC0787,West Bengal,Rural,CPIM,88.33,2.0735,5.1178,2016
WE-AC0788,West Bengal,Semi-Urban,BJP,72.11,3.6326,-6.3028,2016
PU-AC0789,Puducherry,Semi-Urban,INC,72.12,27.7112,17.9925,2016
WE-AC0790,West Bengal,Urban,TMC,59.8,-3.1573,-6.8525,2016
AS-AC0791,Assam,Rural,BJP,80.27,1.1729,7.5025,2016
PU-AC0792,Puducherry,Urban,INC,68.97,15.1027,-6.081,2016
AS-AC0793,Assam,Semi-Urban,AIUDF,67.28,8.699,-3.8243,2016
WE-AC0794,West Bengal,Rural,TMC,85.04,18.4592,-1.5747,2016
KE-AC0795,Kerala,Rural,LDF,71.19,-5.8547,-1.1433,2016
TA-AC0796,Tamil Nadu,Rural,AIADMK,78.24,-16.1802,-19.8692,2016
WE-AC0797,West Bengal,Urban,CPIM,63.65,-1.7555,1.9441,2016
PU-AC0798,Puducherry,Rural,BJP,89.88,8.8701,-5.5318,2016
AS-AC0799,Assam,Rural,AIUDF,82.51,14.7108,9.1086,2016
WE-AC0800,West Bengal,Semi-Urban,CPIM,64.78,17.2379,3.5335,2016
PU-AC0801,Puducherry,Semi-Urban,INC,67.73,17.797,8.9867,2016
TA-AC0802,Tamil Nadu,Rural,AIADMK,85.83,16.0718,15.017,2016
WE-AC0803,West Bengal,Urban,INC,52.24,-3.1923,-0.8486,2016
TA-AC0804,Tamil Nadu,Semi-Urban,AIADMK,77.74,10.3706,-3.8238,2016
WE-AC0805,West Bengal,Rural,TMC,87.25,32.857,20.8471,2016
AS-AC0806,Assam,Semi-Urban,AGP,72.87,10.404,0.7486,2016
WE-AC0807,West Bengal,Rural,INC,89.03,32.649,14.478,2016
PU-AC0808,Puducherry,Semi-Urban,DMK,61.98,15.5364,-1.0653,2016
KE-AC0809,Kerala,Rural,LDF,78.71,35.9058,-16.4063,2016
PU-AC0810,Puducherry,Rural,BJP,52.9,-20.7423,-13.0536,2016
KE-AC0811,Kerala,Rural,INC,74.2,3.5621,1.7962,2016
TA-AC0812,Tamil Nadu,Rural,BJP,85.43,7.3431,-0.8452,2016
AS-AC0813,Assam,Rural,AIUDF,73.26,1.5571,0.6837,2016
WE-AC0814,West Bengal,Urban,BJP,60.84,4.9048,-0.5531,2016
AS-AC0815,Assam,Semi-Urban,BJP,73.82,5.6058,-0.2549,2016
AS-AC0816,Assam,Rural,AGP,82.97,11.2754,-7.7346,2016
AS-AC0817,Assam,Rural,BJP,87.45,22.0671,3.9458,2016
KE-AC0818,Kerala,Urban,LDF,60.63,1.464,-6.2744,2016
WE-AC0819,West Bengal,Urban,CPIM,59.42,-5.2396,-3.201,2016
TA-AC0820,Tamil Nadu,Urban,INC,63.87,12.5329,-4.1056,2016
WE-AC0821,West Bengal,Rural,BJP,74.53,14.7593,-19.7366,2016
WE-AC0822,West Bengal,Urban,BJP,75.77,19.3694,2.9228,2016
TA-AC0823,Tamil Nadu,Semi-Urban,AIADMK,74.4,18.7902,14.8693,2016
KE-AC0824,Kerala,Rural,BJP,64.74,7.7173,-1.9391,2016
AS-AC0825,Assam,Urban,INC,60.02,13.7061,-15.5807,2016
KE-AC0826,Kerala,Urban,LDF,63.38,-0.8631,3.0801,2016
PU-AC0827,Puducherry,Urban,AINRC,64.85,-4.3782,-9.3492,2016
PU-AC0828,Puducherry,Rural,AINRC,80.9,10.4469,-0.0481,2016
WE-AC0829,West Bengal,Rural,BJP,78.88,2.5519,-4.1052,2016
WE-AC0830,West Bengal,Rural,CPIM,76.25,2.5821,-9.7258,2016
KE-AC0831,Kerala,Rural,BJP,69.48,-6.189,-4.2693,2016
TA-AC0832,Tamil Nadu,Semi-Urban,AIADMK,88.53,14.2336,5.6512,2016
PU-AC0833,Puducherry,Urban,AINRC,80.26,22.5171,7.7785,2016
KE-AC0834,Kerala,Urban,INC,53.62,-12.1223,-19.0467,2016
TA-AC0835,Tamil Nadu,Rural,BJP,58.97,-10.0165,-19.2978,2016
WE-AC0836,West Bengal,Urban,TMC,56.43,3.2896,-9.0681,2016
AS-AC0837,Assam,Rural,AIUDF,81.88,5.8562,-5.9932,2016
WE-AC0838,West Bengal,Semi-Urban,BJP,63.31,-0.5716,-6.5346,2016
KE-AC0839,Kerala,Semi-Urban,BJP,74.09,13.9575,-6.4819,2016
PU-AC0840,Puducherry,Semi-Urban,BJP,76.31,-6.1184,-9.1258,2016
KE-AC0841,Kerala,Semi-Urban,BJP,82.32,30.8522,10.701,2016
WE-AC0842,West Bengal,Rural,CPIM,69.63,3.2498,0.5503,2016
WE-AC0843,West Bengal,Semi-Urban,TMC,58.62,0.3045,-1.8373,2016
WE-AC0844,West Bengal,Semi-Urban,TMC,66.14,5.9061,-8.7097,2016
WE-AC0845,West Bengal,Urban,CPIM,73.15,39.915,1.6307,2016
TA-AC0846,Tamil Nadu,Rural,AIADMK,76.92,12.228,5.6499,2016
AS-AC0847,Assam,Rural,AGP,91.53,23.1426,11.8491,2016
TA-AC0848,Tamil Nadu,Rural,BJP,95.0,18.1857,2.615,2016
PU-AC0849,Puducherry,Urban,BJP,57.8,5.8776,4.9288,2016
TA-AC0850,Tamil Nadu,Semi-Urban,DMK,72.17,6.1676,-4.3505,2016
WE-AC0851,West Bengal,Rural,CPIM,82.43,3.2573,2.5696,2016
PU-AC0852,Puducherry,Rural,INC,80.14,11.5865,13.6808,2016
WE-AC0853,West Bengal,Rural,CPIM,65.37,-0.1606,-5.2601,2016
AS-AC0854,Assam,Rural,AIUDF,73.43,20.0638,-14.0718,2016
KE-AC0855,Kerala,Rural,UDF,89.47,31.348,19.9137,2016
PU-AC0856,Puducherry,Rural,INC,89.26,14.741,9.3872,2016
WE-AC0857,West Bengal,Semi-Urban,BJP,75.77,18.7889,4.2027,2016
KE-AC0858,Kerala,Rural,BJP,75.16,18.2143,-4.7317,2016
WE-AC0859,West Bengal,Urban,CPIM,56.52,5.9526,-8.5486,2016
AS-AC0860,Assam,Urban,AIUDF,54.36,1.5783,-5.2789,2016
KE-AC0861,Kerala,Urban,LDF,53.47,-19.3848,-19.6556,2016
WE-AC0862,West Bengal,Rural,TMC,69.97,-10.239,-7.145,2016
KE-AC0863,Kerala,Semi-Urban,BJP,68.2,10.1912,-7.5515,2016
PU-AC0864,Puducherry,Rural,DMK,79.62,1.7032,-2.9687,2016
KE-AC0865,Kerala,Semi-Urban,BJP,68.42,-9.7055,-18.536,2016
AS-AC0866,Assam,Rural,AGP,78.35,9.1895,7.6167,2016
WE-AC0867,West Bengal,Rural,INC,79.33,6.6718,2.086,2016
KE-AC0868,Kerala,Semi-Urban,INC,70.27,0.7283,-5.5951,2016
AS-AC0869,Assam,Rural,AIUDF,76.34,-2.8743,-6.8087,2016
KE-AC0870,Kerala,Rural,INC,77.54,-5.2247,-1.2529,2016
TA-AC0871,Tamil Nadu,Urban,INC,57.99,1.2439,0.7215,2016
WE-AC0872,West Bengal,Semi-Urban,BJP,67.94,-0.9969,-5.8786,2016
KE-AC0873,Kerala,Rural,LDF,72.08,5.9859,-8.6885,2016
AS-AC0874,Assam,Rural,INC,78.13,1.9284,8.2235,2016
AS-AC0875,Assam,Urban,AIUDF,59.66,7.8954,0.2117,2016
WE-AC0876,West Bengal,Rural,INC,68.02,3.5106,-4.3508,2016
TA-AC0877,Tamil Nadu,Rural,INC,68.9,-18.9858,-28.3232,2016
KE-AC0878,Kerala,Semi-Urban,UDF,76.27,15.1754,-14.7137,2016
KE-AC0879,Kerala,Semi-Urban,BJP,70.08,3.1148,4.3017,2016
PU-AC0880,Puducherry,Semi-Urban,BJP,68.3,16.2191,3.1607,2016
KE-AC0881,Kerala,Urban,LDF,57.9,-2.6058,0.9238,2016
KE-AC0882,Kerala,Rural,INC,84.55,24.1347,4.5848,2016
KE-AC0883,Kerala,Urban,UDF,43.13,-1.2369,-9.8488,2016
WE-AC0884,West Bengal,Urban,TMC,49.62,2.0214,7.8649,2016
KE-AC0885,Kerala,Semi-Urban,UDF,72.94,5.5514,6.7414,2016
PU-AC0886,Puducherry,Rural,AINRC,75.17,-1.8866,-18.7993,2016
TA-AC0887,Tamil Nadu,Rural,INC,90.35,7.3412,-11.6207,2016
TA-AC0888,Tamil Nadu,Rural,INC,83.52,1.5206,-4.7655,2016
WE-AC0889,West Bengal,Urban,CPIM,65.18,37.3079,9.6038,2016
PU-AC0890,Puducherry,Semi-Urban,INC,69.76,10.1682,8.2932,2016
WE-AC0891,West Bengal,Semi-Urban,TMC,88.84,27.9954,18.3033,2016
PU-AC0892,Puducherry,Rural,AINRC,88.63,25.5102,-1.5417,2016
AS-AC0893,Assam,Rural,AGP,80.48,-6.6107,2.6829,2016
PU-AC0894,Puducherry,Semi-Urban,DMK,68.33,38.9617,-3.1074,2016
TA-AC0895,Tamil Nadu,Rural,BJP,71.33,-9.0129,-12.272,2016
KE-AC0896,Kerala,Semi-Urban,UDF,82.81,18.2796,6.4408,2016
KE-AC0897,Kerala,Urban,UDF,62.36,6.3218,-2.8209,2016
PU-AC0898,Puducherry,Urban,DMK,65.39,28.721,14.4882,2016
PU-AC0899,Puducherry,Rural,INC,83.19,5.7085,-7.5389,2016
TA-AC0900,Tamil Nadu,Rural,DMK,75.66,3.9965,10.3383,2016
TA-AC0901,Tamil Nadu,Urban,DMK,56.55,5.9752,-4.0913,2016
PU-AC0902,Puducherry,Rural,BJP,73.66,14.3411,9.4545,2016
PU-AC0903,Puducherry,Urban,BJP,48.65,-5.0219,-11.5445,2016
PU-AC0904,Puducherry,Rural,DMK,79.28,28.9601,3.4904,2016
TA-AC0905,Tamil Nadu,Urban,AIADMK,67.91,33.1254,-0.6267,2016
KE-AC0906,Kerala,Rural,INC,83.09,7.9142,9.7337,2016
AS-AC0907,Assam,Rural,AGP,81.93,0.8042,-1.7913,2016
TA-AC0908,Tamil Nadu,Rural,DMK,62.21,-21.3307,-17.3287,2016
WE-AC0909,West Bengal,Urban,TMC,75.12,15.1078,-2.4634,2016
WE-AC0910,West Bengal,Rural,CPIM,73.32,5.319,-24.6622,2016
AS-AC0911,Assam,Urban,INC,48.73,-8.1083,-10.7973,2016
AS-AC0912,Assam,Rural,INC,82.57,-0.2329,-12.669,2016
TA-AC0913,Tamil Nadu,Rural,INC,85.95,22.6619,9.7291,2016
WE-AC0914,West Bengal,Rural,CPIM,77.86,4.1596,7.1164,2016
PU-AC0915,Puducherry,Rural,DMK,83.02,19.4714,9.396,2016
TA-AC0916,Tamil Nadu,Semi-Urban,BJP,57.33,0.2804,0.5763,2016
KE-AC0917,Kerala,Rural,INC,76.83,-2.8629,5.7239,2016
PU-AC0918,Puducherry,Rural,DMK,94.85,13.31,15.33,2016
AS-AC0919,Assam,Semi-Urban,INC,67.1,-0.9315,-14.4248,2016
AS-AC0920,Assam,Urban,BJP,57.22,10.0958,-6.7524,2016
KE-AC0921,Kerala,Rural,LDF,73.8,15.3119,-3.5541,2016
TA-AC0922,Tamil Nadu,Semi-Urban,DMK,74.82,43.9518,3.178,2016
TA-AC0923,Tamil Nadu,Semi-Urban,AIADMK,68.28,-0.0788,-7.7114,2016
KE-AC0924,Kerala,Rural,UDF,70.68,-13.6155,-7.2499,2016
AS-AC0925,Assam,Urban,BJP,79.33,24.5434,19.0613,2016
PU-AC0926,Puducherry,Urban,BJP,69.04,3.8783,6.3103,2016
TA-AC0927,Tamil Nadu,Urban,AIADMK,55.75,-2.6808,-10.7895,2016
AS-AC0928,Assam,Rural,INC,95.0,13.6965,1.7256,2016
KE-AC0929,Kerala,Urban,LDF,75.38,24.1745,0.6835,2016
PU-AC0930,Puducherry,Urban,AINRC,67.86,19.5293,11.1969,2016
TA-AC0931,Tamil Nadu,Urban,INC,62.75,-0.4743,-4.4911,2016
KE-AC0932,Kerala,Semi-Urban,UDF,69.7,11.4109,-0.1725,2016
PU-AC0933,Puducherry,Urban,AINRC,53.77,-3.3667,-9.0391,2016
PU-AC0934,Puducherry,Semi-Urban,INC,69.93,13.5358,5.5685,2016
PU-AC0935,Puducherry,Urban,INC,74.22,12.5565,12.1793,2016
AS-AC0936,Assam,Semi-Urban,AIUDF,55.02,3.8145,5.8238,2016
TA-AC0937,Tamil Nadu,Semi-Urban,AIADMK,77.87,13.3351,-0.3514,2016
KE-AC0938,Kerala,Semi-Urban,LDF,77.91,15.0332,-4.6259,2016
KE-AC0939,Kerala,Urban,UDF,60.46,6.6445,-2.6995,2016
WE-AC0940,West Bengal,Rural,INC,75.81,5.4296,-2.1579,2016
KE-AC0941,Kerala,Rural,INC,66.0,-11.5449,-12.4489,2016
AS-AC0942,Assam,Semi-Urban,AIUDF,79.99,3.4644,-10.5382,2016
PU-AC0943,Puducherry,Urban,DMK,64.35,14.738,-12.2618,2016
PU-AC0944,Puducherry,Rural,INC,74.58,-8.1025,-22.3032,2016
PU-AC0945,Puducherry,Urban,DMK,64.59,30.4807,7.3407,2016
AS-AC0946,Assam,Rural,INC,77.75,0.2964,-5.0733,2016
TA-AC0947,Tamil Nadu,Rural,INC,76.15,1.449,3.8243,2016
PU-AC0948,Puducherry,Rural,INC,73.39,-9.3602,-15.7963,2016
PU-AC0949,Puducherry,Rural,DMK,73.63,7.2903,5.4136,2016
PU-AC0950,Puducherry,Semi-Urban,DMK,71.97,0.7505,4.6645,2016
WE-AC0951,West Bengal,Rural,INC,81.54,7.355,-3.0251,2016
WE-AC0952,West Bengal,Urban,INC,66.25,18.4932,2.566,2016
PU-AC0953,Puducherry,Urban,DMK,63.01,13.1372,1.5774,2016
PU-AC0954,Puducherry,Urban,DMK,58.84,-1.0471,-9.6939,2016
WE-AC0955,West Bengal,Semi-Urban,BJP,87.75,19.5682,2.1419,2016
PU-AC0956,Puducherry,Urban,BJP,67.64,8.9388,11.3425,2016
PU-AC0957,Puducherry,Semi-Urban,INC,74.14,10.0,-1.6331,2016
PU-AC0958,Puducherry,Rural,BJP,83.91,20.8781,14.6225,2016
WE-AC0959,West Bengal,Semi-Urban,CPIM,71.67,3.1755,2.0997,2016
PU-AC0960,Puducherry,Rural,DMK,89.19,24.1373,10.3411,2016
AS-AC0961,Assam,Rural,BJP,79.06,23.4867,-8.0759,2016
KE-AC0962,Kerala,Rural,LDF,63.22,-6.5499,-4.6998,2016
PU-AC0963,Puducherry,Rural,DMK,80.33,10.6334,-0.2399,2016
AS-AC0964,Assam,Rural,INC,71.89,0.595,6.5965,2016
PU-AC0965,Puducherry,Rural,DMK,72.93,-6.819,-6.6661,2016
TA-AC0966,Tamil Nadu,Rural,BJP,94.23,18.8266,8.1974,2016
KE-AC0967,Kerala,Rural,UDF,69.03,-11.3378,-9.5174,2016
AS-AC0968,Assam,Rural,BJP,72.58,-2.538,-12.1571,2016
WE-AC0969,West Bengal,Rural,CPIM,91.11,23.8124,22.2136,2016
KE-AC0970,Kerala,Rural,BJP,79.12,-0.0354,-12.5827,2016
PU-AC0971,Puducherry,Urban,DMK,53.25,4.7317,5.3759,2016
TA-AC0972,Tamil Nadu,Semi-Urban,BJP,62.66,3.7162,2.6253,2016
AS-AC0973,Assam,Rural,BJP,88.81,6.8777,-0.0056,2016
PU-AC0974,Puducherry,Rural,DMK,82.21,36.1569,-0.2047,2016
KE-AC0975,Kerala,Semi-Urban,INC,83.5,22.8131,29.6087,2016
TA-AC0976,Tamil Nadu,Rural,AIADMK,80.57,9.12,16.0323,2016
PU-AC0977,Puducherry,Rural,BJP,75.49,16.439,-5.9749,2016
KE-AC0978,Kerala,Rural,BJP,82.83,5.8732,6.1578,2016
KE-AC0979,Kerala,Rural,INC,77.2,19.1177,-8.2583,2016
WE-AC0980,West Bengal,Urban,CPIM,65.29,12.5901,5.3547,2016
WE-AC0981,West Bengal,Semi-Urban,INC,73.99,9.4772,-11.1262,2016
PU-AC0982,Puducherry,Urban,INC,56.71,-7.9185,-27.7971,2016
AS-AC0983,Assam,Urban,AIUDF,59.63,10.4964,13.6323,2016
KE-AC0984,Kerala,Rural,INC,72.19,-4.2746,-4.1149,2016
PU-AC0985,Puducherry,Semi-Urban,INC,61.64,-9.8362,-7.0424,2016
PU-AC0986,Puducherry,Semi-Urban,INC,76.57,17.5291,18.4687,2016
AS-AC0987,Assam,Rural,AIUDF,80.18,11.2883,-2.3041,2016
TA-AC0988,Tamil Nadu,Rural,AIADMK,80.49,4.1706,4.3235,2016
TA-AC0989,Tamil Nadu,Urban,AIADMK,68.84,37.6572,-1.348,2016
AS-AC0990,Assam,Rural,BJP,81.9,10.0734,11.0571,2016
AS-AC0991,Assam,Urban,INC,56.18,5.4389,-15.6919,2016
TA-AC0992,Tamil Nadu,Rural,AIADMK,75.38,-12.9712,2.8088,2016
TA-AC0993,Tamil Nadu,Semi-Urban,AIADMK,72.73,2.6891,7.7002,2016
PU-AC0994,Puducherry,Semi-Urban,AINRC,72.81,20.9222,-5.7846,2016
PU-AC0995,Puducherry,Urban,BJP,67.72,13.5133,-2.9081,2016
WE-AC0996,West Bengal,Rural,TMC,83.52,11.9049,5.8009,2016
KE-AC0997,Kerala,Rural,BJP,86.93,5.2213,-9.3787,2016
KE-AC0998,Kerala,Rural,LDF,71.78,-17.3524,-20.8205,2016
AS-AC0999,Assam,Urban,BJP,63.72,-2.756,-0.0511,2016
WE-AC1000,West Bengal,Urban,INC,63.52,16.4399,0.5236,2016
